Formant_1_Hz,Formant_2_Hz,Formant_3_Hz,Vowel
1296.875,4234.375000000001,7484.375,i
1343.75,4125.0,7453.125,i
1296.875,4187.5,7484.375,i
1249.9999999999998,4093.7499999999995,7562.5,i
1234.375,4203.125,7515.625,i
1249.9999999999998,4156.25,7437.499999999999,i
1265.6250000000002,4187.5,7718.75,i
1390.6250000000002,4140.625,7562.5,i
1234.375,4390.625,7531.25,i
1281.2499999999998,4250.000000000001,7593.75,i
1234.375,4265.625,7468.749999999999,i
1203.125,4328.125,7343.75,i
1203.125,4531.25,7343.75,i
1156.25,4406.25,7437.499999999999,i
1078.125,4390.625,7312.5,i
1203.125,4453.125,7359.375,i
1156.25,4890.625,7296.874999999999,i
1140.625,4718.750000000001,7359.375,i
1109.375,4531.25,7281.250000000001,i
1343.75,5078.125,7265.624999999999,i
1187.5,5203.125,7281.250000000001,i
1312.5,5156.249999999999,7281.250000000001,i
1390.6250000000002,5281.25,7187.500000000001,i
1281.2499999999998,5531.250000000001,7093.750000000001,i
1203.125,3593.7500000000005,5546.874999999999,i
1187.5,5718.75,7218.750000000002,i
4421.875,6062.5,7218.750000000002,i
1249.9999999999998,5734.375,7234.374999999999,i
4234.375000000001,5875.0,7250.000000000001,i
4343.75,6093.75,7187.500000000001,i
1328.125,5937.5,7140.624999999999,i
1625.0,4421.875,6203.125,i
1281.2499999999998,2953.125,4328.125,i
1328.125,5937.5,7031.25,i
1406.25,4359.375,5921.875,i
1203.125,5796.875,7140.624999999999,i
1328.125,3062.5,4515.625,i
1249.9999999999998,2828.125,4500.0,i
1281.2499999999998,2906.2499999999995,5921.875,i
1421.875,3031.25,5750.0,i
1281.2499999999998,2906.2499999999995,4593.75,i
1406.25,4328.125,7468.749999999999,i
1328.125,4156.25,7828.125,i
1328.125,4187.5,7875.000000000001,i
1312.5,4234.375000000001,7703.124999999999,i
1234.375,4125.0,7812.5,i
1218.75,4406.25,7765.625,i
1203.125,4359.375,7640.625,i
1171.875,4328.125,7593.75,i
1187.5,4296.875000000001,7515.625,i
1171.875,4515.625,7515.625,i
1156.25,4468.75,7390.625,i
1125.0,4437.5,7593.75,i
1109.375,4468.75,7468.749999999999,i
1187.5,4687.5,7421.875000000002,i
1203.125,5015.625,7343.75,i
1156.25,4890.625,7328.124999999998,i
1171.875,4968.75,7359.375,i
1125.0,4828.125,7281.250000000001,i
1343.75,4953.125,7218.750000000002,i
1093.75,4656.25,7328.124999999998,i
1234.375,4734.375,7234.374999999999,i
1296.875,5015.625,7187.500000000001,i
1265.6250000000002,5015.625,7187.500000000001,i
1093.75,4937.5,7203.124999999999,i
1171.875,4687.5,7203.124999999999,i
1156.25,4656.25,7250.000000000001,i
1203.125,5562.500000000001,7312.5,i
1359.3749999999998,5875.0,7343.75,i
4468.75,5812.499999999999,7140.624999999999,i
1234.375,3312.5,5609.374999999999,i
1281.2499999999998,3000.0,7109.375000000001,i
1296.875,6109.375,7343.75,i
1203.125,2968.75,6953.125,i
1343.75,6218.750000000001,7343.75,i
1312.5,4421.875,6156.25,i
4562.5,6093.75,7093.750000000001,i
1562.5000000000002,4593.75,6156.25,i
1140.625,5906.25,7265.624999999999,i
1171.875,5468.749999999999,7359.375,i
1312.5,4515.625,7546.875,i
1187.5,4296.875000000001,7906.250000000002,i
1203.125,4218.75,7546.875,i
1218.75,4171.874999999999,7718.75,i
1249.9999999999998,4265.625,7687.5,i
1265.6250000000002,4296.875000000001,7484.375,i
1249.9999999999998,4359.375,7734.375,i
1249.9999999999998,4359.375,7875.000000000001,i
1265.6250000000002,4281.25,7656.249999999999,i
1187.5,4328.125,7671.875000000001,i
1203.125,4546.875,7453.125,i
1203.125,4859.374999999999,7640.625,i
1203.125,4437.5,7468.749999999999,i
1093.75,4578.124999999999,7374.999999999999,i
1093.75,4859.374999999999,7374.999999999999,i
1203.125,4999.999999999999,7281.250000000001,i
1234.375,4531.25,7359.375,i
1234.375,4984.375000000001,7265.624999999999,i
1359.3749999999998,5140.625,7312.5,i
1312.5,5250.0,7312.5,i
1109.375,5328.125,7296.874999999999,i
1203.125,4999.999999999999,7250.000000000001,i
1125.0,4734.375,5671.875,i
1156.25,5656.25,7093.750000000001,i
1218.75,5703.125,7328.124999999998,i
4484.375,6078.125,7124.999999999999,i
1296.875,3171.8749999999995,5875.0,i
1359.3749999999998,3000.0,6125.0,i
4359.375,5984.375,7046.875000000001,i
2906.2499999999995,4500.0,6171.875,i
1171.875,4968.75,7296.874999999999,i
1125.0,5078.125,7296.874999999999,i
1125.0,4843.75,7390.625,i
1203.125,4546.875,7359.375,i
1265.6250000000002,4265.625,7421.875000000002,i
1234.375,4171.874999999999,7921.875,i
1234.375,4218.75,7671.875000000001,i
1249.9999999999998,4187.5,7921.875,i
1296.875,4234.375000000001,7828.125,i
1249.9999999999998,4234.375000000001,7843.750000000001,i
1265.6250000000002,4156.25,7546.875,i
1249.9999999999998,4203.125,7750.0,i
1203.125,4250.000000000001,7640.625,i
1203.125,4156.25,7671.875000000001,i
1187.5,4390.625,7437.499999999999,i
1171.875,4390.625,7578.125000000001,i
1140.625,4406.25,7562.5,i
1125.0,4359.375,7484.375,i
1187.5,4468.75,7421.875000000002,i
1234.375,4312.5,7453.125,i
1156.25,4312.5,7453.125,i
1156.25,4593.75,7390.625,i
1140.625,4593.75,7374.999999999999,i
1296.875,4859.374999999999,7265.624999999999,i
1296.875,4625.0,7328.124999999998,i
1218.75,5109.375,7234.374999999999,i
1203.125,4937.5,7265.624999999999,i
1218.75,5359.375000000001,7109.375000000001,i
1249.9999999999998,5328.125,7124.999999999999,i
1312.5,5453.125000000001,7171.874999999998,i
1359.3749999999998,5906.25,7171.874999999998,i
1156.25,4421.875,6015.625000000001,i
1125.0,2937.5,4609.375,i
1265.6250000000002,5765.625,7421.875000000002,i
1296.875,4484.375,5656.25,i
1374.9999999999998,5625.0,7328.124999999998,i
1468.75,5671.875,7234.374999999999,i
1406.25,4375.0,5953.125,i
1171.875,2906.2499999999995,4578.124999999999,i
1249.9999999999998,5750.0,7109.375000000001,i
1234.375,3093.7500000000005,4468.75,i
4484.375,6140.625,7093.750000000001,i
3062.5,5906.25,7093.750000000001,i
1296.875,3109.3750000000005,6078.125,i
1406.25,4187.5,5796.875,i
1421.875,3046.875,4625.0,i
1343.75,3046.875,5875.0,i
1593.7499999999998,3218.7499999999995,4421.875,i
2796.8750000000005,4406.25,6000.0,i
2781.2500000000005,4171.874999999999,5968.75,i
1437.5,4265.625,5953.125,i
2859.375,4593.75,6578.125,i
1437.5,2843.75,4484.375,i
1406.25,2953.125,4421.875,i
1234.375,4484.375,7359.375,i
1140.625,4546.875,7359.375,i
1281.2499999999998,4328.125,7718.75,i
1187.5,4421.875,7843.750000000001,i
1281.2499999999998,4156.25,7531.25,i
1249.9999999999998,4171.874999999999,7828.125,i
1234.375,4281.25,7578.125000000001,i
1296.875,4203.125,7656.249999999999,i
1328.125,4234.375000000001,7562.5,i
1281.2499999999998,4203.125,7609.375,i
1249.9999999999998,4296.875000000001,7812.5,i
1249.9999999999998,4140.625,7843.750000000001,i
1265.6250000000002,4218.75,7437.499999999999,i
1296.875,4281.25,7625.0,i
1203.125,4203.125,7546.875,i
1156.25,4109.375,7468.749999999999,i
1187.5,4203.125,7499.999999999999,i
1140.625,4171.874999999999,7468.749999999999,i
1156.25,4281.25,7593.75,i
1203.125,4328.125,7343.75,i
1156.25,4500.0,7374.999999999999,i
1156.25,4515.625,7390.625,i
1171.875,4625.0,7296.874999999999,i
1125.0,4406.25,7328.124999999998,i
1203.125,4312.5,7374.999999999999,i
1171.875,4515.625,7359.375,i
1171.875,4343.75,7265.624999999999,i
1140.625,4562.5,7296.874999999999,i
1203.125,4609.375,7359.375,i
1265.6250000000002,4562.5,7296.874999999999,i
1265.6250000000002,4890.625,7359.375,i
1390.6250000000002,4765.625,7218.750000000002,i
1234.375,4500.0,5625.0,i
1374.9999999999998,4718.750000000001,7046.875000000001,i
1281.2499999999998,5171.875,7140.624999999999,i
1312.5,5875.0,7250.000000000001,i
1484.375,3125.0000000000005,4906.25,i
3125.0000000000005,4546.875,6374.999999999999,i
1296.875,4578.124999999999,7078.125000000001,i
1437.5,4500.0,5937.5,i
1359.3749999999998,4468.75,6187.500000000001,i
2843.75,4453.125,6281.250000000001,i
1296.875,4375.0,5843.75,i
1562.5000000000002,4171.874999999999,6000.0,i
2968.75,4484.375,6156.25,i
1593.7499999999998,3234.3749999999995,5953.125,i
1390.6250000000002,3062.5,7062.5,i
3093.7500000000005,6015.625000000001,6984.375,i
1593.7499999999998,3140.6250000000005,5953.125,i
4406.25,6062.5,7171.874999999998,i
1500.0,4359.375,6062.5,i
1468.75,4265.625,5859.375,i
1171.875,5031.25,7296.874999999999,i
1093.75,5203.125,7343.75,i
1187.5,5015.625,7359.375,i
1296.875,4218.75,7312.5,i
1234.375,4250.000000000001,7593.75,i
1234.375,4171.874999999999,7468.749999999999,i
1234.375,4203.125,7531.25,i
1234.375,4203.125,7640.625,i
1249.9999999999998,4234.375000000001,7671.875000000001,i
1249.9999999999998,4281.25,7593.75,i
1312.5,4234.375000000001,7546.875,i
1359.3749999999998,4156.25,7625.0,i
1234.375,4296.875000000001,7734.375,i
1187.5,4312.5,7531.25,i
1171.875,4390.625,7421.875000000002,i
1171.875,4281.25,7390.625,i
1171.875,4578.124999999999,7750.0,i
1203.125,4546.875,7406.25,i
1187.5,4484.375,7374.999999999999,i
1156.25,4328.125,7343.75,i
1171.875,4468.75,7343.75,i
1171.875,4328.125,7234.374999999999,i
1312.5,4999.999999999999,7265.624999999999,i
1203.125,4578.124999999999,7234.374999999999,i
1359.3749999999998,5031.25,7250.000000000001,i
1234.375,4593.75,7171.874999999998,i
1374.9999999999998,4640.625000000001,7296.874999999999,i
1437.5,5375.0,7156.249999999999,i
1312.5,4765.625,7250.000000000001,i
1359.3749999999998,5437.499999999999,7203.124999999999,i
1281.2499999999998,4937.5,6890.625000000001,i
1328.125,4390.625,5875.0,i
1265.6250000000002,4703.125,6578.125,i
1359.3749999999998,4656.25,6406.249999999999,i
1343.75,3109.3750000000005,4796.875,i
1328.125,4546.875,6468.749999999999,i
1406.25,3312.5,6421.875000000001,i
1218.75,3031.25,4437.5,i
1406.25,5906.25,7046.875000000001,i
1281.2499999999998,4593.75,5906.25,i
1234.375,4468.75,7484.375,i
1249.9999999999998,4265.625,7703.124999999999,i
1234.375,4406.25,7765.625,i
1265.6250000000002,4296.875000000001,7828.125,i
1312.5,4218.75,7890.625,i
1140.625,4250.000000000001,7734.375,i
1187.5,4390.625,7765.625,i
1218.75,4281.25,7734.375,i
1187.5,4453.125,7546.875,i
1171.875,4390.625,7640.625,i
1156.25,4359.375,7484.375,i
1156.25,4203.125,5499.999999999999,i
1234.375,4500.0,7312.5,i
1203.125,4609.375,7312.5,i
1140.625,4500.0,7343.75,i
1218.75,4750.0,7374.999999999999,i
1281.2499999999998,4859.374999999999,7406.25,i
1156.25,4968.75,7281.250000000001,i
1125.0,5124.999999999999,7359.375,i
1218.75,4625.0,7265.624999999999,i
1296.875,3296.875,5046.875,i
1296.875,2890.6249999999995,4484.375,i
1218.75,4984.375000000001,7203.124999999999,i
1312.5,4875.0,7203.124999999999,i
1187.5,4812.5,7171.874999999998,i
1187.5,4687.5,7218.750000000002,i
1249.9999999999998,2937.5,4703.125,i
1328.125,5906.25,7265.624999999999,i
1218.75,5781.249999999999,7343.75,i
1281.2499999999998,3156.2500000000005,5937.5,i
1390.6250000000002,4656.25,6359.375000000001,i
1234.375,4593.75,6015.625000000001,i
1312.5,5984.375,7000.0,i
1312.5,5843.75,7078.125000000001,i
1484.375,3093.7500000000005,5968.75,i
1406.25,2843.75,5921.875,i
1296.875,4406.25,5734.375,i
1359.3749999999998,5359.375000000001,7218.750000000002,i
1281.2499999999998,4593.75,7281.250000000001,i
1249.9999999999998,4250.000000000001,7406.25,i
1234.375,4234.375000000001,7625.0,i
1203.125,4187.5,7406.25,i
1328.125,4187.5,7343.75,i
1296.875,4125.0,7343.75,i
1468.75,4093.7499999999995,7484.375,i
1312.5,4203.125,7359.375,i
1374.9999999999998,4156.25,7421.875000000002,i
1656.25,4125.0,7515.625,i
1406.25,4140.625,7546.875,i
1312.5,4015.6249999999995,7578.125000000001,i
1234.375,4312.5,7703.124999999999,i
1218.75,4250.000000000001,7406.25,i
1140.625,4171.874999999999,7578.125000000001,i
1046.875,4343.75,7421.875000000002,i
1187.5,4421.875,7718.75,i
1171.875,4359.375,7671.875000000001,i
1140.625,4343.75,7625.0,i
1374.9999999999998,4328.125,7406.25,i
1281.2499999999998,4359.375,7281.250000000001,i
1218.75,4359.375,7421.875000000002,i
1281.2499999999998,4390.625,7343.75,i
1249.9999999999998,4515.625,7374.999999999999,i
1171.875,4468.75,7343.75,i
1093.75,5124.999999999999,7359.375,i
1109.375,4875.0,7421.875000000002,i
1171.875,4953.125,7406.25,i
1078.125,4421.875,5499.999999999999,i
1140.625,4625.0,7374.999999999999,i
1249.9999999999998,4968.75,7281.250000000001,i
1171.875,3265.6249999999995,5093.749999999999,i
1359.3749999999998,5437.499999999999,7250.000000000001,i
1390.6250000000002,5812.499999999999,7203.124999999999,i
1140.625,5843.75,7171.874999999998,i
1187.5,5781.249999999999,7203.124999999999,i
2890.6249999999995,4578.124999999999,6062.5,i
1421.875,4453.125,7250.000000000001,i
2875.0,6000.0,7296.874999999999,i
1281.2499999999998,3015.625,5796.875,i
1453.1249999999998,6062.5,6906.25,i
1484.375,2890.6249999999995,6062.5,i
1249.9999999999998,4859.374999999999,7390.625,i
1218.75,4218.75,7437.499999999999,i
1281.2499999999998,4156.25,7765.625,i
1265.6250000000002,4140.625,7906.250000000002,i
1265.6250000000002,4140.625,7734.375,i
1296.875,4078.1249999999995,7750.0,i
1296.875,4359.375,7734.375,i
1234.375,4187.5,7671.875000000001,i
1187.5,4156.25,7421.875000000002,i
1203.125,4203.125,7390.625,i
1203.125,4312.5,7499.999999999999,i
1187.5,4484.375,7546.875,i
1156.25,4312.5,7406.25,i
1187.5,4687.5,7374.999999999999,i
1140.625,4625.0,7312.5,i
1140.625,4390.625,7421.875000000002,i
1125.0,4984.375000000001,7234.374999999999,i
1171.875,4656.25,7328.124999999998,i
1156.25,4734.375,7265.624999999999,i
1171.875,4718.750000000001,7250.000000000001,i
1218.75,4625.0,7265.624999999999,i
1156.25,4531.25,7281.250000000001,i
1328.125,4781.250000000001,7156.249999999999,i
1468.75,4984.375000000001,7187.500000000001,i
1249.9999999999998,4531.25,7171.874999999998,i
1140.625,3171.8749999999995,4999.999999999999,i
1187.5,5484.375000000001,7328.124999999998,i
1265.6250000000002,4437.5,6343.749999999999,i
1359.3749999999998,3203.1249999999995,7187.500000000001,i
4625.0,6125.0,6968.75,i
1249.9999999999998,4234.375000000001,6093.75,i
1343.75,4437.5,6953.125,i
2859.375,4265.625,6062.5,i
4109.375,5906.25,7171.874999999998,i
1390.6250000000002,4078.1249999999995,5828.125,i
4343.75,6125.0,7203.124999999999,i
1281.2499999999998,2828.125,4312.5,i
1328.125,3046.875,6140.625,i
1218.75,4328.125,6312.500000000001,i
1156.25,3031.25,6187.500000000001,i
1109.375,2906.2499999999995,6125.0,i
1125.0,5953.125,7218.750000000002,i
1171.875,5062.500000000001,7015.625,i
1296.875,5421.875000000001,7062.5,i
1171.875,2812.5,5921.875,i
1265.6250000000002,2953.125,6875.0,i
1234.375,5859.375,7156.249999999999,i
1265.6250000000002,5750.0,7234.374999999999,i
1218.75,4718.750000000001,7296.874999999999,i
1156.25,4343.75,7343.75,i
1203.125,4125.0,7468.749999999999,i
1328.125,4187.5,7765.625,i
1296.875,4171.874999999999,7656.249999999999,i
1234.375,4171.874999999999,7546.875,i
1249.9999999999998,4078.1249999999995,7421.875000000002,i
1234.375,4046.8749999999995,7374.999999999999,i
1218.75,4156.25,7390.625,i
1203.125,4156.25,7421.875000000002,i
1281.2499999999998,4156.25,7312.5,i
1265.6250000000002,4250.000000000001,7328.124999999998,i
1187.5,4140.625,7312.5,i
1203.125,4140.625,7359.375,i
1249.9999999999998,4093.7499999999995,7437.499999999999,i
1187.5,4187.5,7374.999999999999,i
1171.875,4250.000000000001,7390.625,i
1203.125,4156.25,7406.25,i
1218.75,4203.125,7468.749999999999,i
1093.75,4265.625,7406.25,i
1078.125,4296.875000000001,7296.874999999999,i
1093.75,4390.625,7437.499999999999,i
1156.25,4437.5,7374.999999999999,i
1218.75,4468.75,7374.999999999999,i
1109.375,4453.125,7390.625,i
1265.6250000000002,4421.875,7453.125,i
1343.75,4515.625,7343.75,i
1218.75,4734.375,7296.874999999999,i
1203.125,4859.374999999999,7296.874999999999,i
1218.75,5124.999999999999,7374.999999999999,i
1203.125,5062.500000000001,7296.874999999999,i
1187.5,4999.999999999999,7296.874999999999,i
1374.9999999999998,5203.125,7250.000000000001,i
1546.8750000000002,5250.0,7203.124999999999,i
1328.125,5312.5,7203.124999999999,i
4468.75,5562.500000000001,7187.500000000001,i
1156.25,4406.25,5812.499999999999,i
1125.0,5703.125,7203.124999999999,i
1234.375,6078.125,7124.999999999999,i
1187.5,4750.0,7124.999999999999,i
1343.75,5984.375,7140.624999999999,i
1515.625,4281.25,6156.25,i
1328.125,5890.625,7328.124999999998,i
1265.6250000000002,4468.75,5968.75,i
1343.75,5375.0,7343.75,i
2906.2499999999995,5281.25,7265.624999999999,i
2984.375,4656.25,5421.875000000001,i
1312.5,3171.8749999999995,4703.125,i
4468.75,5625.0,7359.375,i
1249.9999999999998,4484.375,5750.0,i
1390.6250000000002,4671.875,5750.0,i
1296.875,5609.374999999999,7218.750000000002,i
1171.875,5750.0,7328.124999999998,i
1500.0,5703.125,7546.875,i
1390.6250000000002,5718.75,7031.25,i
1203.125,5859.375,7296.874999999999,i
1249.9999999999998,4421.875,5859.375,i
1343.75,4359.375,5890.625,i
1234.375,4421.875,5953.125,i
1328.125,2968.75,4687.5,i
1296.875,2843.75,4515.625,i
1421.875,3031.25,5750.0,i
1281.2499999999998,4453.125,7359.375,i
1171.875,4296.875000000001,7546.875,i
1296.875,4156.25,7828.125,i
1249.9999999999998,4140.625,7781.250000000001,i
1265.6250000000002,4203.125,7593.75,i
1234.375,4093.7499999999995,7453.125,i
1249.9999999999998,4062.4999999999995,7406.25,i
1281.2499999999998,4203.125,7359.375,i
1296.875,4109.375,7328.124999999998,i
1234.375,4171.874999999999,7343.75,i
1265.6250000000002,4171.874999999999,7265.624999999999,i
1249.9999999999998,4140.625,7343.75,i
1312.5,4140.625,7296.874999999999,i
1265.6250000000002,4156.25,7312.5,i
1265.6250000000002,4234.375000000001,7312.5,i
1265.6250000000002,4171.874999999999,7328.124999999998,i
1249.9999999999998,4187.5,7499.999999999999,i
1234.375,4187.5,7390.625,i
1281.2499999999998,4093.7499999999995,7312.5,i
1265.6250000000002,4187.5,7312.5,i
1218.75,4265.625,7328.124999999998,i
1156.25,4343.75,7343.75,i
1093.75,4375.0,7499.999999999999,i
1078.125,4328.125,7359.375,i
1062.5000000000002,4546.875,7234.374999999999,i
1125.0,4656.25,7406.25,i
1265.6250000000002,4406.25,7499.999999999999,i
1171.875,4375.0,7296.874999999999,i
1218.75,4359.375,7250.000000000001,i
1156.25,4578.124999999999,7281.250000000001,i
1156.25,4437.5,7250.000000000001,i
1171.875,4828.125,7343.75,i
1046.875,4859.374999999999,7250.000000000001,i
1109.375,4999.999999999999,7218.750000000002,i
1109.375,5140.625,7281.250000000001,i
1156.25,5187.5,7265.624999999999,i
1109.375,4484.375,5515.624999999999,i
1234.375,5484.375000000001,7218.750000000002,i
1343.75,5296.875,7171.874999999998,i
1671.8749999999998,5328.125,6921.875,i
1265.6250000000002,4515.625,5781.249999999999,i
1125.0,4343.75,5796.875,i
1109.375,5843.75,7343.75,i
1140.625,5843.75,7234.374999999999,i
1249.9999999999998,4406.25,6031.25,i
2968.75,5671.875,7234.374999999999,i
1468.75,3093.7500000000005,5546.874999999999,i
1374.9999999999998,5828.125,7109.375000000001,i
1421.875,4406.25,5843.75,i
1234.375,4312.5,5796.875,i
4046.8749999999995,5687.5,7359.375,i
3125.0000000000005,5671.875,7234.374999999999,i
1421.875,5687.5,7437.499999999999,i
1343.75,2953.125,5546.874999999999,i
4437.5,5593.750000000001,7515.625,i
1468.75,3843.75,5562.500000000001,i
1453.1249999999998,3937.5000000000005,5625.0,i
4109.375,5671.875,7640.625,i
1453.1249999999998,5578.124999999999,7640.625,i
1359.3749999999998,4312.5,5640.624999999999,i
1609.3749999999998,4468.75,7250.000000000001,i
1249.9999999999998,4203.125,7406.25,i
1234.375,4125.0,7593.75,i
1265.6250000000002,4140.625,7750.0,i
1328.125,4031.2500000000005,7562.5,i
1296.875,4046.8749999999995,7890.625,i
1312.5,3999.9999999999995,7781.250000000001,i
1343.75,3937.5000000000005,7437.499999999999,i
1374.9999999999998,3968.7500000000005,7515.625,i
1281.2499999999998,3984.3749999999995,7499.999999999999,i
1265.6250000000002,4015.6249999999995,7640.625,i
1265.6250000000002,4031.2500000000005,7406.25,i
1249.9999999999998,4078.1249999999995,7499.999999999999,i
1234.375,4015.6249999999995,7328.124999999998,i
1249.9999999999998,4109.375,7343.75,i
1171.875,4187.5,7312.5,i
1171.875,4125.0,7312.5,i
1187.5,4156.25,7468.749999999999,i
1156.25,4140.625,7328.124999999998,i
1249.9999999999998,4171.874999999999,7281.250000000001,i
1140.625,4328.125,7312.5,i
1078.125,4312.5,7359.375,i
1062.5000000000002,4312.5,7296.874999999999,i
1125.0,4140.625,7281.250000000001,i
1156.25,4359.375,7328.124999999998,i
1171.875,4359.375,7312.5,i
1156.25,4328.125,7343.75,i
1156.25,4312.5,7281.250000000001,i
1187.5,4234.375000000001,7234.374999999999,i
1109.375,4500.0,7296.874999999999,i
1109.375,4406.25,7312.5,i
1187.5,4390.625,7234.374999999999,i
1140.625,4421.875,7312.5,i
1078.125,4750.0,7281.250000000001,i
1031.25,4609.375,7265.624999999999,i
1015.6249999999999,4875.0,7250.000000000001,i
1140.625,4968.75,7218.750000000002,i
1171.875,4781.250000000001,7203.124999999999,i
1249.9999999999998,5109.375,7250.000000000001,i
1234.375,5187.5,7234.374999999999,i
1234.375,4687.5,7156.249999999999,i
1078.125,4765.625,6921.875,i
1078.125,6078.125,7156.249999999999,i
1203.125,4609.375,6656.25,i
1203.125,4531.25,6296.874999999999,i
1374.9999999999998,6000.0,7265.624999999999,i
1421.875,6000.0,7062.5,i
1296.875,5953.125,7218.750000000002,i
1234.375,2984.375,4468.75,i
1343.75,4593.75,6312.500000000001,i
1265.6250000000002,4796.875,6359.375000000001,i
1328.125,5890.625,7312.5,i
1265.6250000000002,6359.375000000001,6609.375,i
1203.125,3093.7500000000005,4859.374999999999,i
1156.25,4640.625000000001,7234.374999999999,i
1140.625,4375.0,7390.625,i
1249.9999999999998,4375.0,7374.999999999999,i
1234.375,4203.125,7578.125000000001,i
1234.375,4187.5,7499.999999999999,i
1234.375,4156.25,7374.999999999999,i
1234.375,4234.375000000001,7515.625,i
1218.75,4171.874999999999,7499.999999999999,i
1265.6250000000002,4156.25,7421.875000000002,i
1265.6250000000002,4062.4999999999995,7359.375,i
1218.75,4078.1249999999995,7421.875000000002,i
1156.25,4234.375000000001,7453.125,i
1171.875,4125.0,7406.25,i
1203.125,4203.125,7359.375,i
1171.875,4203.125,7374.999999999999,i
1125.0,4125.0,7312.5,i
1125.0,4125.0,7343.75,i
1109.375,4234.375000000001,7359.375,i
1109.375,4312.5,7312.5,i
1187.5,4375.0,7312.5,i
1156.25,4343.75,7328.124999999998,i
1171.875,4265.625,7343.75,i
1140.625,4250.000000000001,7296.874999999999,i
1140.625,4390.625,7312.5,i
1171.875,4453.125,7296.874999999999,i
1187.5,4656.25,7250.000000000001,i
1234.375,4750.0,7234.374999999999,i
1140.625,4796.875,7140.624999999999,i
1109.375,4765.625,7187.500000000001,i
1109.375,4609.375,7218.750000000002,i
1125.0,4984.375000000001,7406.25,i
1171.875,4875.0,7109.375000000001,i
1343.75,4640.625000000001,7281.250000000001,i
1171.875,3296.875,4984.375000000001,i
1171.875,4875.0,7093.750000000001,i
1187.5,4750.0,7203.124999999999,i
1234.375,4531.25,6859.375,i
1281.2499999999998,4812.5,6296.874999999999,i
1359.3749999999998,5921.875,7093.750000000001,i
1468.75,4281.25,5781.249999999999,i
1203.125,4281.25,7250.000000000001,i
1234.375,4031.2500000000005,7359.375,i
1281.2499999999998,4078.1249999999995,7468.749999999999,i
1249.9999999999998,4046.8749999999995,7484.375,i
1265.6250000000002,4062.4999999999995,7609.375,i
1265.6250000000002,3968.7500000000005,7703.124999999999,i
1234.375,4109.375,7562.5,i
1234.375,4062.4999999999995,7562.5,i
1234.375,4062.4999999999995,7468.749999999999,i
1234.375,4078.1249999999995,7437.499999999999,i
1249.9999999999998,3999.9999999999995,7906.250000000002,i
1218.75,4078.1249999999995,7953.125,i
1218.75,4140.625,7484.375,i
1249.9999999999998,4062.4999999999995,7781.250000000001,i
1218.75,4125.0,7406.25,i
1234.375,4171.874999999999,7437.499999999999,i
1125.0,4156.25,7515.625,i
1015.6249999999999,4187.5,7421.875000000002,i
1015.6249999999999,4250.000000000001,7484.375,i
1093.75,4375.0,7421.875000000002,i
1171.875,4156.25,7374.999999999999,i
1171.875,4296.875000000001,7390.625,i
1187.5,4296.875000000001,7374.999999999999,i
1171.875,4187.5,7374.999999999999,i
1156.25,4171.874999999999,7359.375,i
1171.875,4390.625,7296.874999999999,i
1218.75,4500.0,7484.375,i
1093.75,4593.75,7374.999999999999,i
1109.375,4718.750000000001,7218.750000000002,i
1109.375,4312.5,7312.5,i
1109.375,4421.875,7281.250000000001,i
1093.75,4500.0,7296.874999999999,i
1437.5,4328.125,7281.250000000001,i
1281.2499999999998,4359.375,7328.124999999998,i
1390.6250000000002,4687.5,7062.5,i
1218.75,4765.625,7031.25,i
1203.125,4671.875,6281.250000000001,i
1249.9999999999998,5843.75,7359.375,i
4203.125,5765.625,7453.125,i
1328.125,4218.75,5812.499999999999,i
1437.5,4359.375,6000.0,i
1421.875,5718.75,7265.624999999999,i
1374.9999999999998,4390.625,5968.75,i
4375.0,5937.5,7109.375000000001,i
4546.875,6125.0,7453.125,i
1343.75,2859.375,7046.875000000001,i
1296.875,6000.0,7218.750000000002,i
1359.3749999999998,2953.125,6156.25,i
1406.25,5531.250000000001,7234.374999999999,i
1156.25,4500.0,7343.75,i
1187.5,4187.5,7515.625,i
1265.6250000000002,4046.8749999999995,7515.625,i
1234.375,4125.0,7796.875,i
1234.375,4062.4999999999995,7499.999999999999,i
1249.9999999999998,4093.7499999999995,7343.75,i
1249.9999999999998,4109.375,7453.125,i
1281.2499999999998,4031.2500000000005,7468.749999999999,i
1281.2499999999998,4109.375,7875.000000000001,i
1234.375,4218.75,7828.125,i
1078.125,4093.7499999999995,7421.875000000002,i
1093.75,4140.625,7343.75,i
1109.375,4125.0,7390.625,i
1218.75,4015.6249999999995,7671.875000000001,i
1234.375,4156.25,7515.625,i
1156.25,4187.5,7484.375,i
1156.25,4234.375000000001,7484.375,i
1171.875,4250.000000000001,7453.125,i
1203.125,4359.375,7718.75,i
1171.875,4468.75,7406.25,i
1171.875,4562.5,7406.25,i
1140.625,4484.375,7390.625,i
1171.875,4421.875,7359.375,i
1187.5,4593.75,7328.124999999998,i
1171.875,4468.75,7265.624999999999,i
1296.875,4578.124999999999,7281.250000000001,i
1406.25,4953.125,7234.374999999999,i
1328.125,4578.124999999999,7296.874999999999,i
1328.125,5140.625,7281.250000000001,i
1281.2499999999998,5734.375,7234.374999999999,i
1171.875,5937.5,7250.000000000001,i
1406.25,5593.750000000001,7593.75,o
1359.3749999999998,2859.375,4453.125,o
1187.5,2640.625,5328.125,o
